Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
2009864,Basham Number 9 Colonia,Populated Place,Hidalgo County,Texas,Alton,56,26.3284029,-98.3441828,None,10/20/2003,null,null,null,null,48215,48
1377975,Basin Junction,Populated Place,Brewster County,Texas,The Basin,1221,29.3343661,-103.2565632,None,11/30/1979,null,null,null,null,48043,48
1379395,Basin Springs,Populated Place,Grayson County,Texas,Sadler,215,33.7267721,-96.8369459,None,11/30/1979,05816,U6,null,null,48181,48
1372411,Bassett,Populated Place,Bowie County,Texas,Bassett,82,33.3167871,-94.5610364,None,11/30/1979,05840,U6,null,null,48037,48
1330128,Bastrop,Populated Place,Bastrop County,Texas,Bastrop,112,30.1104947,-97.3152701,None,11/30/1979,05864,P1,null,null,48021,48
1351583,Bastrop Beach,Populated Place,Brazoria County,Texas,Oyster Creek,2,29.1119107,-95.3724384,None,11/30/1979,05888,U6,null,null,48039,48
1379396,Bateman,Populated Place,Bastrop County,Texas,Red Rock,148,29.9513324,-97.4752731,None,11/30/1979,05900,U6,null,null,48021,48
2034754,Batesville,Populated Place,Red River County,Texas,Clarksville,124,33.6084424,-95.1118902,None,2/20/2004,null,null,null,null,48387,48
1351592,Batesville,Populated Place,Zavala County,Texas,Batesville,215,28.9510815,-99.6178287,None,11/30/1979,05924,U5,null,null,48507,48
1381362,Bath,Populated Place,Walker County,Texas,Moore Grove,78,30.5946426,-95.6238341,None,11/30/1979,null,null,null,null,48471,48
1330140,Batson,Populated Place,Hardin County,Texas,Thorson Gully,25,30.2493767,-94.6071417,None,11/30/1979,05936,U6,null,null,48199,48
2009865,Batson Gardens Colonia,Populated Place,Hidalgo County,Texas,Edinburg,28,26.3242366,-98.1891776,None,10/20/2003,null,null,null,null,48215,48
1351596,Battle,Populated Place,McLennan County,Texas,Elk,174,31.5526682,-96.8894368,None,11/30/1979,05948,U6,null,null,48309,48
2471677,Battleground Estates,Populated Place,Harris County,Texas,La Porte,7,29.6911,-95.0642,None,7/16/2008,null,null,null,null,48201,48
2471678,Battlegrounds Vista,Populated Place,Harris County,Texas,La Porte,6,29.6777,-95.0518,None,7/16/2008,null,null,null,null,48201,48
2010169,Bauman Estates Colonia,Populated Place,El Paso County,Texas,Ysleta,1113,31.6362244,-106.2566465,None,10/20/2003,null,null,null,null,48141,48
2010170,Bauman Estates Number 2 Colonia,Populated Place,El Paso County,Texas,Ysleta,1113,31.6370577,-106.26248,None,10/20/2003,null,null,null,null,48141,48
2010171,Bauman Estates Number 3 Colonia,Populated Place,El Paso County,Texas,Ysleta,1113,31.6351133,-106.2655356,None,10/20/2003,null,null,null,null,48141,48
2010676,Bausell and Ellis Colonia,Populated Place,Willacy County,Texas,Raymondville,9,26.4322911,-97.7872176,None,10/20/2003,05954,U4,null,null,48489,48
1379397,Bautista,Populated Place,Moore County,Texas,Bautista,1131,35.7200426,-102.0249066,None,11/30/1979,05960,U6,null,null,48341,48
2010323,Bautista Colonia,Populated Place,Cameron County,Texas,East Brownsville,6,25.9242472,-97.4241478,None,10/20/2003,null,null,null,null,48061,48
1377976,Baxter,Populated Place,Henderson County,Texas,Leagueville,152,32.168487,-95.7491295,None,11/30/1979,05972,U6,null,null,48213,48
2471679,Bay Breeze,Populated Place,Galveston County,Texas,League City,3,29.5405,-95.0168,None,7/16/2008,null,null,null,null,48167,48
1351611,Bay City,Populated Place,Matagorda County,Texas,Bay City,15,28.9827565,-95.969402,None,11/30/1979,05984,P1,null,null,48321,48
2471680,Bay Glen,Populated Place,Harris County,Texas,Friendswood,6,29.5863,-95.1412,None,7/16/2008,null,null,null,null,48201,48
2471681,Bay Green Colony,Populated Place,Harris County,Texas,La Porte,4,29.6403,-95.0168,None,7/16/2008,null,null,null,null,48201,48
1351614,Bay Harbor,Populated Place,Galveston County,Texas,Sea Isle,2,29.1274638,-95.068538,None,11/30/1979,05996,U4,null,null,48167,48
2471682,Bay Knoll,Populated Place,Harris County,Texas,Friendswood,8,29.583,-95.147,None,7/16/2008,null,null,null,null,48201,48
1377170,Bay Oaks,Populated Place,Harris County,Texas,La Porte,4,29.6418952,-95.0168728,None,12/31/2003,06032,U4,null,null,48201,48
2471684,Bay Point,Populated Place,Harris County,Texas,Friendswood,7,29.5986,-95.141,None,7/16/2008,null,null,null,null,48201,48
2471685,Bay Ridge,Populated Place,Galveston County,Texas,League City,4,29.5079,-95.0321,None,7/16/2008,null,null,null,null,48167,48
1381090,Bay Shore Park,Populated Place,Harris County,Texas,La Porte,0,29.6585615,-95.0043725,None,9/1/1992,null,null,null,null,48201,48
2471686,Baybrook,Populated Place,Harris County,Texas,League City,3,29.5823,-95.0105,None,7/16/2008,null,null,null,null,48201,48
2471687,Baybrook Village,Populated Place,Harris County,Texas,Friendswood,9,29.5367,-95.1479,None,7/16/2008,null,null,null,null,48201,48
2471688,Bayou Bend,Populated Place,Harris County,Texas,Houston Heights,24,29.87,-95.4815,None,7/16/2008,null,null,null,null,48201,48
2471689,Bayou Estates,Populated Place,Harris County,Texas,Park Place,12,29.6534,-95.3524,None,7/16/2008,null,null,null,null,48201,48
1381076,Bayou Vista,Populated Place,Galveston County,Texas,Virginia Point,2,29.3263467,-94.9385339,None,9/1/1992,06060,P1,null,null,48167,48
1381119,Bayridge Park,Populated Place,Harris County,Texas,La Porte,4,29.6657837,-95.0085392,None,9/1/1992,null,null,null,null,48201,48
1330169,Bayside,Populated Place,Refugio County,Texas,Bayside,5,28.0939035,-97.2147137,None,11/30/1979,06104,P1,null,null,48391,48
1330170,Bayside Terrace,Populated Place,Harris County,Texas,La Porte,3,29.627173,-95.013817,None,11/30/1979,06116,U4,null,null,48201,48
1380966,Baytown,Populated Place,Harris County,Texas,Morgans Point,7,29.7355047,-94.9774274,None,11/30/1979,06128,P1,null,null,48201,48
1330174,Bayview,Populated Place,Cameron County,Texas,Laguna Atascosa,8,26.1286875,-97.3983143,None,11/30/1979,06140,P1,null,null,48061,48
1372420,Bayview,Populated Place,Galveston County,Texas,League City,5,29.5149519,-95.004372,None,11/30/1979,06152,U6,null,null,48167,48
2011348,Bayview Estates Colonia,Populated Place,San Patricio County,Texas,Bayside,3,28.0141848,-97.2172134,None,10/20/2003,null,null,null,null,48409,48
1377977,Bazette,Populated Place,Navarro County,Texas,Bazette,128,32.1834833,-96.2721993,None,11/30/1979,06176,U6,null,null,48349,48
1330181,Beach,Populated Place,Montgomery County,Texas,Conroe,65,30.3199322,-95.4213284,None,11/30/1979,06188,U4,null,null,48339,48
1381006,Beach City,Populated Place,Chambers County,Texas,Morgans Point,7,29.6621714,-94.8899241,1/1/1981,12/31/2003,06200,P1,null,null,48071,48
1379398,Beacon,Populated Place,Falls County,Texas,Reagan,106,31.1826807,-96.8116495,None,11/30/1979,null,null,null,null,48145,48
2009866,Beamsley Colonia,Populated Place,Hidalgo County,Texas,Pharr,34,26.2342395,-98.1964001,None,10/20/2003,null,null,null,null,48215,48
2471691,Bear Branch Village,Populated Place,Harris County,Texas,Moonshine Hill,23,30.0584,-95.2079,None,7/16/2008,null,null,null,null,48201,48
1380821,Bear Creek,Populated Place,Cass County,Texas,Cunningham Creek,112,32.9298556,-94.4504743,None,11/30/1979,null,null,null,null,48067,48
1802731,Bear Creek,Populated Place,Hays County,Texas,Signal Hill,302,30.1890973,-97.9447303,None,10/13/1998,06242,P1,null,null,48209,48
1381372,Bear Creek,Populated Place,San Jacinto County,Texas,Bear Creek,65,30.4493715,-95.221049,None,11/30/1979,null,null,null,null,48407,48
2471692,Bear Creek Plantation,Populated Place,Harris County,Texas,Addicks,40,29.8683,-95.7024,None,7/16/2008,null,null,null,null,48201,48
2805771,Bear Creek Ranch,Populated Place,Dallas County,Texas,Lancaster,171,32.5624651,-96.7624929,None,3/10/2020,06244,U5,null,null,48113,48
2471693,Bear Creek Village,Populated Place,Harris County,Texas,Addicks,33,29.8462,-95.6386,None,7/16/2008,null,null,null,null,48201,48
1377978,Beard,Populated Place,Austin County,Texas,Eagle Lake NE,55,29.6774586,-96.251075,None,11/30/1979,06248,U6,null,null,48015,48
1330260,Beasley,Populated Place,Fort Bend County,Texas,Kendleton,33,29.4974636,-95.9180099,None,11/30/1979,06272,P1,null,null,48157,48
1379399,Beasley Crossing,Populated Place,McCulloch County,Texas,Elm Grove,391,31.4562721,-99.1086607,None,11/30/1979,null,null,null,null,48307,48
1377979,Beattie,Populated Place,Comanche County,Texas,Duster,408,32.0381985,-98.6925517,None,11/30/1979,06284,U6,null,null,48093,48
1377980,Beatty Place,Populated Place,Brewster County,Texas,Gilliland Peak,1455,30.3693279,-103.3357322,None,11/30/1979,null,null,null,null,48043,48
1351713,Beaukiss,Populated Place,Williamson County,Texas,Beaukiss,149,30.4429838,-97.2444371,None,11/30/1979,06296,U6,null,null,48491,48
1330268,Beaumont,Populated Place,Jefferson County,Texas,Beaumont East,5,30.0860459,-94.1018461,1/1/1943,11/30/1979,07000,P1,null,null,48245,48
1372456,Beaumont Place,Populated Place,Harris County,Texas,Jacinto City,12,29.8371693,-95.1996551,None,11/30/1979,07024,U6,null,null,48201,48
1351717,Beauxart Gardens,Populated Place,Jefferson County,Texas,Port Acres,4,29.9607697,-94.0348979,None,11/30/1979,07036,U6,null,null,48245,48
2805744,Beaver Creek,Populated Place,Burleson County,Texas,Lyons,83,30.4490769,-96.5618679,None,3/10/2020,07042,U5,null,null,48051,48
1381379,Beaverdam,Populated Place,Bowie County,Texas,De Kalb NW,115,33.6365011,-94.6713212,None,11/30/1979,07048,U6,null,null,48037,48
1330277,Bebe,Populated Place,Gonzales County,Texas,Leesville,120,29.415238,-97.6372185,None,11/30/1979,07060,U6,null,null,48177,48
1379400,Beck,Populated Place,Lamb County,Texas,Beck,1118,33.9564792,-102.5368604,None,11/30/1979,07072,U6,null,null,48279,48
1377981,Becker,Populated Place,Kaufman County,Texas,Kemp,125,32.4929162,-96.2069209,None,11/30/1979,07084,U6,null,null,48257,48
1377982,Beckmann,Populated Place,Bexar County,Texas,Castle Hills,318,29.6093933,-98.602243,None,11/30/1979,07096,U4,null,null,48029,48
1351745,Beckville,Populated Place,Panola County,Texas,Beckville,104,32.2429366,-94.4554782,None,11/30/1979,07108,P1,null,null,48365,48
1379401,Becton,Populated Place,Lubbock County,Texas,Heckville,992,33.7836933,-101.6476658,None,11/30/1979,07120,U6,null,null,48303,48
1372463,Bedford,Populated Place,Tarrant County,Texas,Hurst,182,32.844017,-97.1430671,None,11/30/1979,07132,P1,null,null,48439,48
1372465,Bedias,Populated Place,Grimes County,Texas,Bedias,103,30.7757486,-95.949397,None,11/30/1979,07144,P1,null,null,48185,48
1330313,Bee Cave,Populated Place,Travis County,Texas,Bee Cave,280,30.3085373,-97.94501,None,11/30/1979,07156,P1,null,null,48453,48
2010666,Bee Crest Colonia,Populated Place,Zavala County,Texas,Crystal City,187,28.7421995,-99.8583895,None,10/20/2003,null,null,null,null,48507,48
1351771,Bee House,Populated Place,Coryell County,Texas,Pearl,357,31.4023853,-98.0808641,None,11/30/1979,null,null,null,null,48099,48
1381386,Beech Grove,Populated Place,Jasper County,Texas,Beech Grove,35,30.8560342,-94.1213013,1/1/1950,11/30/1979,null,null,null,null,48241,48
2471694,Beechnut Crossing,Populated Place,Harris County,Texas,Alief,25,29.6943,-95.6236,None,7/16/2008,null,null,null,null,48201,48
1330346,Beeville,Populated Place,Bee County,Texas,Beeville East,64,28.4008319,-97.7483312,None,11/30/1979,07192,P1,null,null,48025,48
2010172,Bejar Estates Colonia,Populated Place,El Paso County,Texas,San Elizario,1110,31.6120584,-106.2574795,None,10/20/2003,null,null,null,null,48141,48
1330351,Bel Air,Populated Place,Harrison County,Texas,Marshall East,123,32.5184836,-94.37353,None,11/30/1979,07216,U4,null,null,48203,48
1351809,Belcherville,Populated Place,Montague County,Texas,Belcherville,276,33.8026011,-97.8322547,None,11/30/1979,07240,U6,null,null,48337,48
1379402,Belco,Populated Place,Bell County,Texas,Troy,217,31.1360109,-97.3394493,None,11/30/1979,null,null,null,null,48027,48
1351811,Belding,Populated Place,Pecos County,Texas,Belding,980,30.791268,-103.02516,None,11/30/1979,07252,U6,null,null,48371,48
1351813,Belen,Populated Place,El Paso County,Texas,Ysleta,1119,31.685945,-106.3124819,None,11/30/1979,07258,U4,null,null,48141,48
2010173,Belen Plaza Colonia,Populated Place,El Paso County,Texas,Ysleta,1114,31.6470574,-106.2705359,None,10/20/2003,null,null,null,null,48141,48
1351814,Belfalls,Populated Place,Bell County,Texas,Belfalls,168,31.173233,-97.2036107,None,11/30/1979,07264,U6,null,null,48027,48
1351815,Belgrade,Populated Place,Newton County,Texas,Bon Wier,21,30.6857573,-93.6635081,None,11/30/1979,null,null,null,null,48351,48
1351817,Belk,Populated Place,Lamar County,Texas,Pat Mayse Lake West,149,33.8451018,-95.714965,None,11/30/1979,07288,U6,null,null,48277,48
1377983,Bell Branch,Populated Place,Ellis County,Texas,Italy,157,32.2434804,-96.9255541,None,11/30/1979,07372,U6,null,null,48139,48
2471695,Bell Meads,Populated Place,Harris County,Texas,Satsuma,37,29.9455,-95.554,None,7/16/2008,null,null,null,null,48201,48
1379403,Bell Place Windmill,Populated Place,Jeff Davis County,Texas,Valentine East,1357,30.6198655,-104.4902016,None,11/30/1979,null,null,null,null,48243,48
2011265,Bella Vista Colonia,Populated Place,Starr County,Texas,Rio Grande City North,56,26.3803428,-98.8433606,None,10/20/2003,null,null,null,null,48427,48
2009867,Bella Vista Estates Colonia,Populated Place,Hidalgo County,Texas,Alton,52,26.2753491,-98.3222377,None,10/20/2003,null,null,null,null,48215,48
1330381,Bellaire,Populated Place,Harris County,Texas,Bellaire,16,29.7057858,-95.4588299,None,11/30/1979,07300,P1,null,null,48201,48
2009868,Bellaire Colonia,Populated Place,Hidalgo County,Texas,Donna,23,26.1284093,-98.0091707,None,10/20/2003,null,null,null,null,48215,48
1377984,Bellaire Junction,Populated Place,Harris County,Texas,Bellaire,18,29.7271739,-95.4477184,None,11/30/1979,07336,U4,null,null,48201,48
1330383,Bellaire West,Populated Place,Harris County,Texas,Alief,22,29.6966201,-95.5752221,None,11/30/1979,07360,U6,null,null,48201,48
1379404,Bellco,Populated Place,Wheeler County,Texas,Pond Creek,761,35.3806036,-100.5092972,None,11/30/1979,null,null,null,null,48483,48
1377985,Belle Plain,Populated Place,Callahan County,Texas,Admiral,563,32.3109635,-99.360907,None,11/30/1979,null,null,null,null,48059,48
2471696,Belleau Wood,Populated Place,Harris County,Texas,Moonshine Hill,15,30.0146,-95.2244,None,7/16/2008,null,null,null,null,48201,48
2471697,Belleau Wood East,Populated Place,Harris County,Texas,Harmaston,22,29.9918,-95.2002,None,7/16/2008,null,null,null,null,48201,48
1351848,Bellevue,Populated Place,Clay County,Texas,Bellevue,316,33.6364933,-98.0139278,None,11/30/1979,07396,P1,null,null,48077,48
1351850,Bellmead,Populated Place,McLennan County,Texas,Waco East,135,31.5940545,-97.1088903,None,11/30/1979,07408,P1,null,null,48309,48
1351851,Bells,Populated Place,Grayson County,Texas,Whitewright,210,33.6103837,-96.4108188,None,11/30/1979,07420,P1,null,null,48181,48
1377986,Bellview,Populated Place,Rains County,Texas,Alba,127,32.7826255,-95.6977391,None,11/30/1979,null,null,null,null,48379,48
1372492,Bellville,Populated Place,Austin County,Texas,Bellville,89,29.9502253,-96.2571858,None,11/30/1979,07432,P1,null,null,48015,48
1379405,Belmena,Populated Place,Milam County,Texas,Ben Arnold,110,30.9087994,-96.9085946,1/1/1963,11/30/1979,null,null,null,null,48331,48
1330391,Belmont,Populated Place,Gonzales County,Texas,Belmont,110,29.5232893,-97.6838872,None,11/30/1979,07456,U6,null,null,48177,48
1383026,Belott,Populated Place,Houston County,Texas,Crockett NE,111,31.4307357,-95.306054,None,11/30/1979,07480,U6,null,null,48225,48
1377987,Belt Junction,Populated Place,Tarrant County,Texas,Fort Worth,205,32.700132,-97.3536282,None,11/30/1979,null,null,null,null,48439,48
2805787,Belterra,Populated Place,Hays County,Texas,Signal Hill,327,30.1937573,-97.9820711,None,3/10/2020,07486,U5,null,null,48209,48
1351858,Belton,Populated Place,Bell County,Texas,Belton,157,31.0560132,-97.464453,None,11/30/1979,07492,P1,null,null,48027,48
1377988,Ben,Populated Place,Wood County,Texas,Golden,117,32.6801315,-95.5413465,None,11/30/1979,null,null,null,null,48499,48
1351865,Ben Arnold,Populated Place,Milam County,Texas,Ben Arnold,121,30.9637973,-96.988043,None,11/30/1979,null,null,null,null,48331,48
1330398,Ben Bolt,Populated Place,Jim Wells County,Texas,Alice South,60,27.6475301,-98.0813917,None,11/30/1979,07540,U6,null,null,48249,48
1351867,Ben Franklin,Populated Place,Delta County,Texas,Pecan Gap,148,33.4767736,-95.7688511,None,11/30/1979,07612,U6,null,null,48119,48
1372493,Ben Hur,Populated Place,Limestone County,Texas,Ben Hur,143,31.5104483,-96.7277643,None,11/30/1979,07624,U6,null,null,48293,48
1351870,Ben Wheeler,Populated Place,Van Zandt County,Texas,Ben Wheeler,162,32.4459745,-95.7038521,None,11/30/1979,07708,U6,null,null,48467,48
1330408,Benavides,Populated Place,Duval County,Texas,Benavides,114,27.5989194,-98.4080661,None,11/30/1979,07528,P1,null,null,48131,48
2009869,Benavides Colonia Number 2,Populated Place,Hidalgo County,Texas,Sullivan City,63,26.2814593,-98.5652997,None,10/20/2003,null,null,null,null,48215,48
1372495,Benbrook,Populated Place,Tarrant County,Texas,Benbrook,210,32.673188,-97.4605759,None,11/30/1979,07552,P1,null,null,48439,48
1351871,Benchley,Populated Place,Robertson County,Texas,Bryan West,100,30.7485286,-96.4585765,None,11/30/1979,07564,U6,null,null,48395,48
2034958,Bend,Populated Place,San Saba County,Texas,Bend,337,31.0993363,-98.5128146,None,2/20/2004,null,null,null,null,48411,48
1351872,Bend,Populated Place,San Saba County,Texas,Bend,339,31.099614,-98.5117035,None,11/30/1979,null,null,null,null,48411,48
1381187,Bendetsen,Populated Place,Liberty County,Texas,Cleveland,39,30.323543,-95.0996551,None,11/30/1979,07600,U4,null,null,48291,48
2009870,Benevides Colonia,Populated Place,Hidalgo County,Texas,Sullivan City,59,26.272293,-98.5583552,None,10/20/2003,null,null,null,null,48215,48
1377989,Benge Corner,Populated Place,Midland County,Texas,Benge Corner,831,31.7140211,-102.0098561,None,11/30/1979,null,null,null,null,48329,48
2009871,Benita Addition Colonia,Populated Place,Hidalgo County,Texas,Donna,29,26.173408,-98.074173,None,10/20/2003,null,null,null,null,48215,48
2010677,Benitez Colonia,Populated Place,Willacy County,Texas,Yturria,10,26.5053448,-97.7702728,None,10/20/2003,null,null,null,null,48489,48
1351877,Benjamin,Populated Place,Knox County,Texas,Benjamin,450,33.5839808,-99.7923132,None,11/30/1979,07636,P1,null,null,48275,48
